actor_ID,gender,emotion,emotional_intensity,statement,mfcc_profile,mean_centroid,std_centroid,mean_bandwidth,std_bandwidth
11,male,angry,strong,dogs,"[0.18958263099193573, 0.8369610905647278, 0.7671905159950256, 0.7902634143829346, 0.7693865895271301, 0.777242124080658, 0.7640460729598999, 0.7749293446540833, 0.7715781331062317, 0.7722026705741882, 0.7666616439819336, 0.7672335505485535, 0.7739583849906921, 0.7721272706985474, 0.7685199975967407, 0.7728752493858337, 0.7682207226753235, 0.7735133171081543, 0.7701930999755859, 0.7692531943321228]",3198.683906595297,1540.4018711883975,3745.2833247488197,594.0894334398915
11,male,angry,strong,dogs,"[0.22554823756217957, 0.8197256326675415, 0.7366528511047363, 0.7689735889434814, 0.7438958883285522, 0.7510237097740173, 0.7426981925964355, 0.753267765045166, 0.7485541105270386, 0.7521892786026001, 0.7423965930938721, 0.7470572590827942, 0.7529916763305664, 0.751450777053833, 0.7478716969490051, 0.7529262900352478, 0.749631941318512, 0.7535172700881958, 0.7488033175468445, 0.7502908706665039]",3332.110332988585,1494.503971162819,3764.6571151801973,809.8798123177119
11,male,angry,strong,dogs,"[0.2312295287847519, 0.8168270587921143, 0.7398587465286255, 0.7639982104301453, 0.7435809373855591, 0.7460498809814453, 0.7318353056907654, 0.7511721849441528, 0.7447807788848877, 0.7457820177078247, 0.7368677258491516, 0.7407365441322327, 0.7463325262069702, 0.7452660202980042, 0.7397651076316833, 0.7480780482292175, 0.7414757013320923, 0.7441419959068298, 0.74129319190979, 0.7398054003715515]",3499.518842103641,2203.5469376516,3850.757606783574,724.0511301936531
11,male,angry,strong,dogs,"[0.24642714858055115, 0.8272775411605835, 0.7480676174163818, 0.7839334011077881, 0.7549424171447754, 0.7645860910415649, 0.7551762461662292, 0.7729666829109192, 0.762909471988678, 0.7675061225891113, 0.7572400569915771, 0.7604384422302246, 0.7685527801513672, 0.7674442529678345, 0.7593569755554199, 0.7689447402954102, 0.7626090049743652, 0.7672843933105469, 0.7615975141525269, 0.7602820992469788]",4068.555264743828,2105.9030582388195,4000.8717278697773,594.8327932751375
11,male,fearful,normal,kids,"[0.17808987200260162, 0.8904662728309631, 0.8357686996459961, 0.8461679220199585, 0.8279756307601929, 0.8375086188316345, 0.8254660964012146, 0.8330373167991638, 0.8251043558120728, 0.8268409967422485, 0.8215647339820862, 0.8265535235404968, 0.8290433883666992, 0.8264409303665161, 0.8235580921173096, 0.8269643187522888, 0.8217417001724243, 0.8281329870223999, 0.8258692026138306, 0.8243092894554138]",3269.542235566306,1739.936539599724,4006.768133391834,585.0779927582912
11,male,fearful,normal,kids,"[0.18306487798690796, 0.8901508450508118, 0.8356043100357056, 0.8445462584495544, 0.824062705039978, 0.8350510597229004, 0.8224007487297058, 0.8318420648574829, 0.8243820071220398, 0.8248618245124817, 0.819343090057373, 0.822644054889679, 0.825369656085968, 0.8251268267631531, 0.8215117454528809, 0.8246750831604004, 0.8198877573013306, 0.8257045149803162, 0.823494017124176, 0.8224717378616333]",3180.3669058526916,1697.3770448198718,3974.855359242742,521.4027196987641
11,male,fearful,normal,kids,"[0.17012447118759155, 0.8759496808052063, 0.81622314453125, 0.8272952437400818, 0.8107694983482361, 0.8207901120185852, 0.8085111975669861, 0.8149444460868835, 0.802696168422699, 0.803597092628479, 0.8042817711830139, 0.8072965145111084, 0.8089922666549683, 0.8085195422172546, 0.8056833148002625, 0.8094631433486938, 0.8052113652229309, 0.8114349246025085, 0.8101664781570435, 0.8064544796943665]",3012.2829876270525,2224.2521207281293,3451.2077189977595,555.7537687236846
11,male,fearful,normal,kids,"[0.15499785542488098, 0.8681228160858154, 0.8123242855072021, 0.8198146820068359, 0.803861677646637, 0.8146008253097534, 0.8013217449188232, 0.8091879487037659, 0.7981820702552795, 0.800163209438324, 0.7996827363967896, 0.8008176684379578, 0.8038653135299683, 0.8021774291992188, 0.799183189868927, 0.8028699159622192, 0.800612211227417, 0.8057593703269958, 0.8038622736930847, 0.8015733957290649]",2981.0779876108236,2072.946624581138,3595.874422404425,544.0491489721994
11,male,fearful,strong,dogs,"[0.19780626893043518, 0.8540565967559814, 0.7735392451286316, 0.7967284917831421, 0.7808146476745605, 0.7912685871124268, 0.7756228446960449, 0.7861483097076416, 0.7799052596092224, 0.7774528861045837, 0.7744330167770386, 0.7805800437927246, 0.7837187647819519, 0.7849292755126953, 0.7798728942871094, 0.7832767367362976, 0.7783172726631165, 0.7831397652626038, 0.7828484773635864, 0.7801589965820312]",3052.5218000378695,1421.4502225219237,3623.6594805649274,627.472284424437
11,male,fearful,strong,dogs,"[0.19373802840709686, 0.8661298155784607, 0.7908128499984741, 0.8128814697265625, 0.798412024974823, 0.8090546131134033, 0.7932982444763184, 0.8025577068328857, 0.7976588606834412, 0.7960227131843567, 0.7929147481918335, 0.7996038794517517, 0.7994158267974854, 0.7992592453956604, 0.7917008399963379, 0.7987374067306519, 0.7955912947654724, 0.7995957732200623, 0.8002660870552063, 0.7977209687232971]",3269.3899338103215,1507.3590039743895,3901.038487189091,655.5121964939701
11,male,fearful,strong,dogs,"[0.20531348884105682, 0.8579436540603638, 0.7813734412193298, 0.8067425489425659, 0.790486216545105, 0.8023393750190735, 0.7857034802436829, 0.7984603643417358, 0.7896838188171387, 0.7869734764099121, 0.7866505980491638, 0.792301595211029, 0.7952713370323181, 0.7959124445915222, 0.7891842126846313, 0.7935883402824402, 0.7896601557731628, 0.7963124513626099, 0.7966073751449585, 0.79117351770401]",3457.698027256424,1893.8855746883628,3758.581315746527,489.54774375262986
11,male,fearful,strong,dogs,"[0.22355978190898895, 0.8654816150665283, 0.7920911908149719, 0.8158441781997681, 0.7931565642356873, 0.8103183507919312, 0.7970678806304932, 0.8075692057609558, 0.7963474988937378, 0.7975808382034302, 0.7941398024559021, 0.8001912236213684, 0.8036607503890991, 0.8044743537902832, 0.7970513701438904, 0.8036296367645264, 0.7972766757011414, 0.8050111532211304, 0.8040236830711365, 0.7999114990234375]",3591.4139421109076,2030.403546410188,3849.7223973108703,637.3413830670033
11,male,disgust,normal,kids,"[0.1563534438610077, 0.8753190636634827, 0.8222846984863281, 0.8334023952484131, 0.8168773055076599, 0.8211982846260071, 0.8102905750274658, 0.8193529844284058, 0.8098565936088562, 0.8115359544754028, 0.8064780235290527, 0.810909628868103, 0.8159587979316711, 0.812007486820221, 0.8081085681915283, 0.8124218583106995, 0.8098971247673035, 0.8140048980712891, 0.8109219670295715, 0.8102301359176636]",3171.1328354766206,1976.5127441755344,3865.2601534960077,738.3374184438084
11,male,disgust,normal,kids,"[0.15259818732738495, 0.8609512448310852, 0.8072185516357422, 0.8170267343521118, 0.8041454553604126, 0.8077039122581482, 0.7936902642250061, 0.8065308332443237, 0.7949901819229126, 0.796878457069397, 0.7929995059967041, 0.7967885732650757, 0.8002716898918152, 0.7967459559440613, 0.7949433922767639, 0.7984318733215332, 0.7950799465179443, 0.7993577122688293, 0.7975926995277405, 0.7960886359214783]",3041.7125183184858,1950.4674570850366,3852.225442957689,756.8993939782774
11,male,disgust,normal,kids,"[0.15052640438079834, 0.8633449673652649, 0.8163791298866272, 0.8182854056358337, 0.8016548752784729, 0.8087190985679626, 0.7997307777404785, 0.807728111743927, 0.7964259386062622, 0.8035861849784851, 0.7963538765907288, 0.7997005581855774, 0.8045194745063782, 0.7988178133964539, 0.7976846098899841, 0.8004274368286133, 0.7988494634628296, 0.8032455444335938, 0.7992233037948608, 0.7992329001426697]",3123.5692536534903,2366.1798821572306,3632.004229017019,687.8915900010558
11,male,disgust,normal,kids,"[0.15625977516174316, 0.8607379198074341, 0.8101072311401367, 0.8113107681274414, 0.791983425617218, 0.7967337965965271, 0.7871027588844299, 0.7986941933631897, 0.7872289419174194, 0.7927729487419128, 0.783733069896698, 0.7896199822425842, 0.793118417263031, 0.788663387298584, 0.7866884469985962, 0.7902097105979919, 0.7876710295677185, 0.7914268374443054, 0.7877426147460938, 0.7872984409332275]",2840.337153087015,2191.3890229894187,3597.0736794947843,601.6899668859343
11,male,disgust,strong,dogs,"[0.1792236715555191, 0.8591533899307251, 0.8011104464530945, 0.8160126805305481, 0.7991520762443542, 0.8046562671661377, 0.7918792366981506, 0.8029813766479492, 0.7922073006629944, 0.7942944169044495, 0.7883716821670532, 0.7955768704414368, 0.8001697659492493, 0.7946873307228088, 0.7923544645309448, 0.7966398000717163, 0.7935808897018433, 0.7968195676803589, 0.7920407652854919, 0.794218122959137]",3357.595188849045,1935.9838455929464,3978.146680571581,725.9331964136494
11,male,disgust,strong,dogs,"[0.20588456094264984, 0.8870388269424438, 0.824564516544342, 0.8414784073829651, 0.8217121362686157, 0.8312905430793762, 0.8126257658004761, 0.8274282217025757, 0.81453937292099, 0.8178117275238037, 0.8119815587997437, 0.8199169635772705, 0.8215467929840088, 0.8152998089790344, 0.8138901591300964, 0.8177441954612732, 0.8150659799575806, 0.8206029534339905, 0.815795361995697, 0.815880537033081]",2891.158374191438,1988.0214614416532,3733.0383704487745,951.4046266695153
11,male,disgust,strong,dogs,"[0.20050068199634552, 0.8801621198654175, 0.8202076554298401, 0.8282315135002136, 0.8035008907318115, 0.8151847720146179, 0.8021222949028015, 0.8161550760269165, 0.8020538687705994, 0.8056198954582214, 0.7989105582237244, 0.80409836769104, 0.8099445700645447, 0.8054873943328857, 0.8031786680221558, 0.8062841892242432, 0.8044989109039307, 0.8074406981468201, 0.8025797009468079, 0.8032630085945129]",2941.7857377279365,1984.8271936240658,3632.2375775863597,579.8154880938972
11,male,disgust,strong,dogs,"[0.17489537596702576, 0.8591265082359314, 0.799751877784729, 0.8097140192985535, 0.7886030077934265, 0.7959867715835571, 0.7857546806335449, 0.7962314486503601, 0.7858504056930542, 0.7888978123664856, 0.7851086854934692, 0.7897441983222961, 0.7923354506492615, 0.788124680519104, 0.7851895093917847, 0.7879354953765869, 0.7870989441871643, 0.7900026440620422, 0.7837704420089722, 0.7880996465682983]",3238.7179197108626,2006.9996609649065,3781.85140646922,701.6232445073406
11,male,surprised,normal,kids,"[0.13667415082454681, 0.8693865537643433, 0.827462375164032, 0.8341317176818848, 0.8188809156417847, 0.8287726640701294, 0.818522036075592, 0.8245007991790771, 0.8164616823196411, 0.8193860054016113, 0.8153907656669617, 0.8190693259239197, 0.8220635652542114, 0.8198893070220947, 0.8168138265609741, 0.8190589547157288, 0.8181905746459961, 0.820999801158905, 0.8170464038848877, 0.8183795213699341]",3344.732969005461,1815.8569608347832,3978.7440837318645,620.9954724186841
11,male,surprised,normal,kids,"[0.13486289978027344, 0.8615185618400574, 0.8174533247947693, 0.8208564519882202, 0.8052698969841003, 0.816240131855011, 0.806341290473938, 0.811518669128418, 0.8054952621459961, 0.808649480342865, 0.8044183850288391, 0.8063122034072876, 0.8091583847999573, 0.8077852129936218, 0.8046061992645264, 0.806900143623352, 0.8067939877510071, 0.811632513999939, 0.8045403361320496, 0.8063179850578308]",3135.69905743577,1679.8071330566402,3969.371060510382,769.5171317151513
11,male,surprised,normal,kids,"[0.1631324589252472, 0.8550131320953369, 0.8019555807113647, 0.814238965511322, 0.7964600324630737, 0.805548906326294, 0.7944073677062988, 0.8023494482040405, 0.796184778213501, 0.7949477434158325, 0.7899887561798096, 0.795531690120697, 0.798359215259552, 0.7962114214897156, 0.7929150462150574, 0.7966614365577698, 0.7931236624717712, 0.7994589805603027, 0.7971757650375366, 0.7957371473312378]",3183.9603315083,2016.031884387571,3688.3236276694365,709.628974271146
11,male,surprised,normal,kids,"[0.18272064626216888, 0.8819342851638794, 0.815966010093689, 0.8303465247154236, 0.8123453855514526, 0.8276662826538086, 0.8148220777511597, 0.8219577074050903, 0.8106580376625061, 0.8097308874130249, 0.8083845376968384, 0.8163955211639404, 0.8196197748184204, 0.8162449598312378, 0.8138599395751953, 0.8172619342803955, 0.8123722076416016, 0.818837583065033, 0.8162347078323364, 0.8171277046203613]",3472.2629572645133,1908.4092130015858,4021.85457516077,605.8324078920958
11,male,surprised,strong,dogs,"[0.14624428749084473, 0.8562257289886475, 0.8061634302139282, 0.8174506425857544, 0.8043943643569946, 0.8126241564750671, 0.8014055490493774, 0.8085323572158813, 0.8002977967262268, 0.8034942150115967, 0.7995309233665466, 0.803436815738678, 0.8057496547698975, 0.8044769763946533, 0.8012364506721497, 0.8022599220275879, 0.8016347885131836, 0.8054994940757751, 0.8013462424278259, 0.8037943243980408]",3395.343419228671,1744.9801322296294,4014.597116340912,674.2864002761258
11,male,surprised,strong,dogs,"[0.1784946471452713, 0.8534813523292542, 0.794041097164154, 0.81379634141922, 0.7919458150863647, 0.8040931224822998, 0.7927345633506775, 0.8003490567207336, 0.7955599427223206, 0.7968027591705322, 0.7905212044715881, 0.7969304323196411, 0.7995556592941284, 0.7963091731071472, 0.7912351489067078, 0.7960796356201172, 0.792838990688324, 0.7982116341590881, 0.792397677898407, 0.7942033410072327]",3752.7722534302993,1697.2465985657955,4129.290687827412,579.0642876948477
11,male,surprised,strong,dogs,"[0.16902878880500793, 0.8439473509788513, 0.7905552983283997, 0.8067644238471985, 0.7868866324424744, 0.8003756403923035, 0.7886094450950623, 0.7950894832611084, 0.7886419892311096, 0.7906245589256287, 0.784397542476654, 0.7905662059783936, 0.7938506603240967, 0.7911729216575623, 0.7880883812904358, 0.790245771408081, 0.7897717952728271, 0.7948561310768127, 0.7880504727363586, 0.7886962890625]",3582.1753421287067,2085.629482963655,3804.0722578357995,499.7049561163004
11,male,surprised,strong,dogs,"[0.1698719561100006, 0.8484236598014832, 0.7980843782424927, 0.8197248578071594, 0.7949181199073792, 0.8088687062263489, 0.7958748936653137, 0.8035081028938293, 0.7987062931060791, 0.7995045185089111, 0.7936358451843262, 0.8008177280426025, 0.8020322918891907, 0.7981352806091309, 0.7959583401679993, 0.7992700934410095, 0.7992820739746094, 0.802105724811554, 0.7968477606773376, 0.7979065775871277]",3932.070070517151,2145.9873261232815,4003.7533991922505,659.9164874178665
12,female,neutral,normal,kids,"[0.14279355108737946, 0.8699830770492554, 0.803389310836792, 0.8112280964851379, 0.8047343492507935, 0.8078275918960571, 0.7936476469039917, 0.8051632642745972, 0.794540286064148, 0.7948279976844788, 0.7947725653648376, 0.7986497282981873, 0.7953658103942871, 0.7985268235206604, 0.7961176633834839, 0.7951180934906006, 0.7998335957527161, 0.8008356690406799, 0.7939594984054565, 0.7945383787155151]",2099.8422031874816,1649.3712560158312,3030.6800300349964,747.8386125066165
12,female,neutral,normal,kids,"[0.1540835052728653, 0.8798986077308655, 0.8132219910621643, 0.8230082988739014, 0.8159306049346924, 0.8204991817474365, 0.8053509593009949, 0.8164905309677124, 0.805894672870636, 0.8072177171707153, 0.8075827956199646, 0.8127419352531433, 0.807167649269104, 0.8089218735694885, 0.808081328868866, 0.8081831336021423, 0.8110001683235168, 0.8130555152893066, 0.8065997362136841, 0.8069505095481873]",2365.5831964424874,1782.0536260657334,3256.606368666686,830.5103373065205
12,female,neutral,normal,kids,"[0.16827701032161713, 0.8804228901863098, 0.8150994181632996, 0.8231059908866882, 0.8146611452102661, 0.8238930702209473, 0.8049508929252625, 0.8136577606201172, 0.8036097884178162, 0.804513692855835, 0.8090200424194336, 0.8128048777580261, 0.8067696690559387, 0.8103802800178528, 0.8075982332229614, 0.8070678114891052, 0.8105047941207886, 0.8134353756904602, 0.8039085865020752, 0.8059374690055847]",3115.6529621229556,2724.012579640043,3360.4966397015187,805.1763706973558
12,female,neutral,normal,kids,"[0.1698535680770874, 0.8837418556213379, 0.8246712684631348, 0.8334125280380249, 0.8196586966514587, 0.8315960168838501, 0.8129487037658691, 0.8249441981315613, 0.8123164176940918, 0.8149520754814148, 0.8205937743186951, 0.8190898299217224, 0.815294623374939, 0.8176314234733582, 0.816729724407196, 0.8157424330711365, 0.8187198638916016, 0.820965051651001, 0.8114904761314392, 0.8163453936576843]",3186.756847054812,2542.1712245091417,3488.750549230236,648.9917217980071
12,female,calm,normal,kids,"[0.1608884036540985, 0.8799219131469727, 0.8128677606582642, 0.8223769068717957, 0.8123533725738525, 0.8206396102905273, 0.8034437894821167, 0.8169955611228943, 0.8056232929229736, 0.8068806529045105, 0.8074690699577332, 0.8080922365188599, 0.8060799837112427, 0.8098968863487244, 0.8072988390922546, 0.8051971793174744, 0.810200572013855, 0.8126547932624817, 0.8053008913993835, 0.8061031699180603]",2744.162917507588,1930.328579097727,3492.434538995297,657.0123782132719
12,female,calm,normal,kids,"[0.17648948729038239, 0.8986402153968811, 0.8212199807167053, 0.8318195939064026, 0.8225623369216919, 0.8301703333854675, 0.8142011165618896, 0.8260052800178528, 0.8117473721504211, 0.8158257603645325, 0.8164957165718079, 0.8156702518463135, 0.8161787390708923, 0.8197922110557556, 0.8141393065452576, 0.812832772731781, 0.8194331526756287, 0.821541965007782, 0.8143700361251831, 0.8153162598609924]",2467.461674274735,1742.0732301202988,3397.4108989155225,634.9539468595564
12,female,calm,normal,kids,"[0.16376756131649017, 0.8735860586166382, 0.8128179311752319, 0.8216150999069214, 0.8120085000991821, 0.822380006313324, 0.8029615879058838, 0.8139541149139404, 0.802975058555603, 0.8062250018119812, 0.8070862889289856, 0.8087317943572998, 0.8057712912559509, 0.808940052986145, 0.8054952025413513, 0.8056201338768005, 0.8102397918701172, 0.8119325637817383, 0.8037409782409668, 0.8065204620361328]",3322.061835372382,3064.8558229291602,3319.1338925679274,745.0424984762269
12,female,calm,normal,kids,"[0.15202733874320984, 0.8705182671546936, 0.809177041053772, 0.8204384446144104, 0.810916543006897, 0.81855309009552, 0.8012664318084717, 0.8104604482650757, 0.7999373078346252, 0.8022451400756836, 0.8049129843711853, 0.8052432537078857, 0.8025241494178772, 0.8068441152572632, 0.8015913367271423, 0.8023183345794678, 0.8071423768997192, 0.8086683750152588, 0.8006535172462463, 0.8028056025505066]",3268.367129546546,2973.3701111847486,3216.0723211609657,744.8702140996539
12,female,calm,strong,dogs,"[0.15500669181346893, 0.8785833716392517, 0.8081777095794678, 0.8220723867416382, 0.8118494153022766, 0.8188076019287109, 0.8032779693603516, 0.814255952835083, 0.8046956658363342, 0.8062691688537598, 0.8050850033760071, 0.8056199550628662, 0.8049907088279724, 0.8090732097625732, 0.8051735758781433, 0.8041212558746338, 0.8093169331550598, 0.810076117515564, 0.803473174571991, 0.8034541606903076]",2292.546909536992,1741.6134363146384,3240.166864485578,717.7379970776227
12,female,calm,strong,dogs,"[0.15550902485847473, 0.8881312012672424, 0.818488597869873, 0.8276191353797913, 0.8189733028411865, 0.8242834210395813, 0.8075918555259705, 0.8184354305267334, 0.8094125390052795, 0.8086559176445007, 0.8093302845954895, 0.8106905221939087, 0.8091434240341187, 0.8118522763252258, 0.808574378490448, 0.8080180287361145, 0.8124833106994629, 0.815415620803833, 0.8091217279434204, 0.8084806799888611]",2345.2456993981473,1899.5373947411724,3238.675898665392,827.0656001058918
12,female,calm,strong,dogs,"[0.16568666696548462, 0.8781512975692749, 0.8208951950073242, 0.8292114734649658, 0.8149677515029907, 0.8273280262947083, 0.8081594705581665, 0.8214607834815979, 0.8073447942733765, 0.8126296401023865, 0.8131497502326965, 0.8113726377487183, 0.8122563362121582, 0.8173638582229614, 0.8095420598983765, 0.810931921005249, 0.8157400488853455, 0.816684901714325, 0.8089732527732849, 0.8115627765655518]",3452.64399839587,2985.5650948671027,3402.3171212957554,674.1249973648653
12,female,calm,strong,dogs,"[0.17104671895503998, 0.8767138123512268, 0.815399169921875, 0.8274891376495361, 0.81055748462677, 0.8219727277755737, 0.8056471943855286, 0.8170387744903564, 0.8054230809211731, 0.808349609375, 0.8099666833877563, 0.8081117272377014, 0.8072445392608643, 0.8128212690353394, 0.8077058792114258, 0.8071532845497131, 0.8120077848434448, 0.8131281137466431, 0.8047167062759399, 0.8074766993522644]",3192.221131460562,2884.371692970166,3259.911174480478,671.0484093937388
12,female,happy,normal,kids,"[0.17775094509124756, 0.8668125867843628, 0.7739773392677307, 0.7946504354476929, 0.7934069037437439, 0.7952389717102051, 0.7792494893074036, 0.792640209197998, 0.7818545699119568, 0.7809152603149414, 0.7890119552612305, 0.7890900373458862, 0.7857400178909302, 0.7893714904785156, 0.7852696180343628, 0.7834796905517578, 0.7888451218605042, 0.790941596031189, 0.7817214727401733, 0.7849324941635132]",2564.8577007669837,1845.763586503167,2978.1249808654634,819.1079298208439
12,female,happy,normal,kids,"[0.18013525009155273, 0.87221360206604, 0.7825060486793518, 0.7993453145027161, 0.7956752181053162, 0.8008908033370972, 0.7824945449829102, 0.7962648272514343, 0.7874770164489746, 0.7844763994216919, 0.791684627532959, 0.7929646968841553, 0.7895252704620361, 0.793446958065033, 0.7898563146591187, 0.7873920798301697, 0.7912719249725342, 0.7946609258651733, 0.7866885662078857, 0.7885349988937378]",2541.6697313839195,1705.0945798069513,3044.015947757528,829.7832305503308
12,female,happy,normal,kids,"[0.17358961701393127, 0.8638790845870972, 0.790052592754364, 0.8074955940246582, 0.8021355271339417, 0.8067311644554138, 0.7878918647766113, 0.8013067245483398, 0.7883105874061584, 0.789659321308136, 0.7973828911781311, 0.7964480519294739, 0.7937994003295898, 0.8012849688529968, 0.792267918586731, 0.7929040193557739, 0.7982686758041382, 0.7987162470817566, 0.7920159101486206, 0.7943747639656067]",3626.083327640138,2894.5887803756395,3408.7462632202264,696.1362833174842
12,female,happy,normal,kids,"[0.17717349529266357, 0.8635668158531189, 0.7797485589981079, 0.7967938780784607, 0.7931489944458008, 0.7981440424919128, 0.7766345739364624, 0.7905919551849365, 0.7799970507621765, 0.7790486812591553, 0.7885476350784302, 0.7882327437400818, 0.7836974859237671, 0.7910568714141846, 0.7854079008102417, 0.7833414077758789, 0.7884976267814636, 0.7911463975906372, 0.7824174165725708, 0.784543514251709]",3143.0068376091913,2768.7562636529665,2925.873960254768,779.0999826581423
12,female,happy,strong,dogs,"[0.1590244323015213, 0.819266140460968, 0.7364326119422913, 0.7535596489906311, 0.756787121295929, 0.758488118648529, 0.7394500970840454, 0.7570353746414185, 0.7520385384559631, 0.7499024868011475, 0.7532265186309814, 0.7588783502578735, 0.751188337802887, 0.7572261095046997, 0.7534593343734741, 0.750950276851654, 0.7580076456069946, 0.7589115500450134, 0.7559331655502319, 0.7576711773872375]",2833.250683684973,1779.7700719699744,3306.2152666487564,883.2014038645824
12,female,happy,strong,dogs,"[0.16836267709732056, 0.8376374244689941, 0.7544106245040894, 0.7737942337989807, 0.7755675911903381, 0.7786415815353394, 0.7574203610420227, 0.7747694849967957, 0.7700258493423462, 0.7673352956771851, 0.7705211639404297, 0.7767322063446045, 0.768198549747467, 0.7746359705924988, 0.7721056938171387, 0.7668728232383728, 0.7722458839416504, 0.7747392654418945, 0.7693496942520142, 0.7715635895729065]",2855.3847931966634,1673.0825528161618,3403.5472369471886,993.7215964891441
12,female,happy,strong,dogs,"[0.16958142817020416, 0.8372101783752441, 0.7575177550315857, 0.7757958769798279, 0.7735999822616577, 0.7791444063186646, 0.7591745257377625, 0.7739595770835876, 0.7638506293296814, 0.7632017135620117, 0.7702451944351196, 0.7740359902381897, 0.7656262516975403, 0.7700783014297485, 0.7698871493339539, 0.7652884721755981, 0.7706018090248108, 0.7724985480308533, 0.7654614448547363, 0.7659934759140015]",3410.6429478395885,3074.4798192350736,3005.7346088406457,952.9441732204765
12,female,happy,strong,dogs,"[0.18803632259368896, 0.8465012311935425, 0.7622509598731995, 0.7773800492286682, 0.781599223613739, 0.7900086045265198, 0.7633227705955505, 0.7855318188667297, 0.7777233719825745, 0.7762830257415771, 0.7807008624076843, 0.7889536619186401, 0.7776167392730713, 0.785081684589386, 0.7860656976699829, 0.7830994725227356, 0.7913919687271118, 0.7960765361785889, 0.7923710346221924, 0.7960158586502075]",3556.6328142384655,2980.051314929188,3352.86760278833,773.5458596298004
12,female,sad,normal,kids,"[0.15808923542499542, 0.8615090847015381, 0.7862752676010132, 0.794273853302002, 0.7916508913040161, 0.7966020703315735, 0.7803304195404053, 0.7908221483230591, 0.7811370491981506, 0.7822771072387695, 0.7844370007514954, 0.788331925868988, 0.7853264808654785, 0.7874752879142761, 0.7870049476623535, 0.783164381980896, 0.7870951890945435, 0.7933513522148132, 0.7839889526367188, 0.7838572263717651]",2781.7613466467087,2330.9343826927584,3207.9409635091292,976.19758763347
12,female,sad,normal,kids,"[0.1594582498073578, 0.8688561320304871, 0.7893638610839844, 0.7985314130783081, 0.7950856685638428, 0.7988693714141846, 0.7817226052284241, 0.7915349006652832, 0.7795156836509705, 0.7791060209274292, 0.7871900200843811, 0.7902269959449768, 0.7843857407569885, 0.7883039116859436, 0.7867586016654968, 0.7830042243003845, 0.7887195944786072, 0.7921042442321777, 0.7824719548225403, 0.7853788137435913]",2340.2385979294413,1690.4570263624717,3335.8505897546083,912.6619236376313
12,female,sad,normal,kids,"[0.1405908167362213, 0.8716384172439575, 0.8158596158027649, 0.8264915943145752, 0.8147024512290955, 0.8238129019737244, 0.8109927177429199, 0.8199902772903442, 0.8060587644577026, 0.8068894147872925, 0.8127129673957825, 0.8110605478286743, 0.8106057047843933, 0.8159199953079224, 0.8101739287376404, 0.8084671497344971, 0.8129466772079468, 0.8154963254928589, 0.8066259026527405, 0.8104360699653625]",3177.7943218360706,2545.8490178364978,3421.8352092570685,749.6373157251289
12,female,sad,normal,kids,"[0.17562033236026764, 0.8746999502182007, 0.8056579232215881, 0.8171036839485168, 0.8090784549713135, 0.8164967894554138, 0.7995306253433228, 0.8119118809700012, 0.7963799834251404, 0.7988501787185669, 0.8045943379402161, 0.805182158946991, 0.8014542460441589, 0.80793297290802, 0.8044511079788208, 0.8008065223693848, 0.8053282499313354, 0.8091943860054016, 0.8002543449401855, 0.803594708442688]",3450.6047100617175,2886.9124709749954,3340.022875301372,867.5681648689867
12,female,sad,strong,dogs,"[0.1653275191783905, 0.8454999327659607, 0.7643691897392273, 0.7784249186515808, 0.7754260897636414, 0.7797868251800537, 0.7595135569572449, 0.7770541310310364, 0.7680220007896423, 0.7671681642532349, 0.770550012588501, 0.7806336283683777, 0.772197425365448, 0.7749119400978088, 0.7783292531967163, 0.7734822034835815, 0.777624249458313, 0.7817123532295227, 0.7779849767684937, 0.7776666283607483]",2895.5418251850183,2040.0881630562355,3271.297554049729,911.3393182691331
12,female,sad,strong,dogs,"[0.18149253726005554, 0.8523370027542114, 0.7601380348205566, 0.7756301760673523, 0.7741840481758118, 0.7834705710411072, 0.7610741257667542, 0.7802028059959412, 0.769400954246521, 0.7683395147323608, 0.7788000702857971, 0.7864446640014648, 0.7751855254173279, 0.7795073986053467, 0.7822307348251343, 0.7775424718856812, 0.7861166596412659, 0.7916145920753479, 0.7891543507575989, 0.7924806475639343]",2978.509853104166,2047.0863751483664,3291.158136747654,887.331193336902
12,female,sad,strong,dogs,"[0.15227669477462769, 0.8507363200187683, 0.7743147611618042, 0.7864603996276855, 0.78504478931427, 0.7915214896202087, 0.7739757895469666, 0.7864655256271362, 0.7795262932777405, 0.778488039970398, 0.7826679348945618, 0.793891191482544, 0.7842490673065186, 0.7854947447776794, 0.7911399006843567, 0.7840861082077026, 0.787773847579956, 0.790327787399292, 0.7869797945022583, 0.78790682554245]",2903.2050401438983,2880.1077097546927,2993.1960255451045,804.6988922046531
12,female,sad,strong,dogs,"[0.18503308296203613, 0.8412172198295593, 0.7648034691810608, 0.779857337474823, 0.771516740322113, 0.787382960319519, 0.759258508682251, 0.7804969549179077, 0.7729090452194214, 0.771847665309906, 0.775938868522644, 0.7871724367141724, 0.7770613431930542, 0.7794386148452759, 0.7841235995292664, 0.7778483033180237, 0.7821329832077026, 0.788291871547699, 0.7863927483558655, 0.7905767560005188]",3639.9192740646295,3021.198786649494,3385.1780056032667,769.1778949221866
